Site,Age,Thickness,Latm,Lonm
121,14980.0,359.8551876709723,-83.636175,-59.014835
121,14970.0,359.6158553754994,-83.636175,-59.014835
121,14960.0,359.3765230800292,-83.636175,-59.014835
121,14950.0,359.1371907845562,-83.636175,-59.014835
121,14940.0,358.89785848907223,-83.636175,-59.014835
121,14930.0,358.65852619359936,-83.636175,-59.014835
121,14920.0,358.41919389811585,-83.636175,-59.014835
121,14910.0,358.17986160264746,-83.636175,-59.014835
121,14900.0,357.9405293071746,-83.636175,-59.014835
121,14890.0,357.70119701168863,-83.636175,-59.014835
121,14880.0,357.46186471621576,-83.636175,-59.014835
121,14870.0,357.2225324207473,-83.636175,-59.014835
